geometry_id,nLayers,seg1_layers,seg2_layers,seg3_layers,t_absorber_seg1,t_absorber_seg2,t_absorber_seg3,t_scin_seg1,t_scin_seg2,t_scin_seg3,t_spacer,kaon0L_efficiency,kaon0L_efficiency_std,kaon0L_energy_resolution,kaon0L_energy_resolution_std,neutron_efficiency,neutron_efficiency_std,neutron_energy_resolution,neutron_energy_resolution_std
c2bbd5d3,10,3,3,4,3.5462,3.7294,3.7378,0.593,0.5514,0.587,0.05,0.507,,0.3902979772041701,,0.2923333333333333,,0.4380448554152409,
